id,content_type,content_license,attribution_url,word_id,title,transcription,download_url,audio_format
483,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"moyo","","/audio/483.wav",WAV
484,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mti","","/audio/484.wav",WAV
485,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mto","","/audio/485.wav",WAV
486,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mtoto","","/audio/486.wav",WAV
487,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mume","","/audio/487.wav",WAV
488,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"muwa","","/audio/488.wav",WAV
489,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mvua","","/audio/489.wav",WAV
490,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mwaka","","/audio/490.wav",WAV
491,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mwalimu","","/audio/491.wav",WAV
492,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mwili","","/audio/492.wav",WAV
493,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mzee","","/audio/493.wav",WAV
494,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"na","","/audio/494.wav",WAV
495,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"namna","","/audio/495.wav",WAV
496,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"nane","","/audio/496.wav",WAV
497,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"nani","","/audio/497.wav",WAV
498,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ni","","/audio/498.wav",WAV
499,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"nini","","/audio/499.wav",WAV
500,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"njia","","/audio/500.wav",WAV
501,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"nne","","/audio/501.wav",WAV
502,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"nu","","/audio/502.wav",WAV
503,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"nukilia","","/audio/503.wav",WAV
504,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"nyoka","","/audio/504.wav",WAV
505,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"nywa","","/audio/505.wav",WAV
506,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ona","","/audio/506.wav",WAV
507,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"pale","","/audio/507.wav",WAV
508,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"pekee","","/audio/508.wav",WAV
509,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"pia","","/audio/509.wav",WAV
510,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"pua","","/audio/510.wav",WAV
511,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"saa","","/audio/511.wav",WAV
512,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"saba","","/audio/512.wav",WAV
513,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"samaki","","/audio/513.wav",WAV
514,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"sana","","/audio/514.wav",WAV
515,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"sasa","","/audio/515.wav",WAV
516,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"sikio","","/audio/516.wav",WAV
517,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"siku","","/audio/517.wav",WAV
518,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"simba","","/audio/518.wav",WAV
519,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"sini","","/audio/519.wav",WAV
520,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"sita","","/audio/520.wav",WAV
521,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"sui","","/audio/521.wav",WAV
522,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"tano","","/audio/522.wav",WAV
523,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"tatu","","/audio/523.wav",WAV
524,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"tembea","","/audio/524.wav",WAV
525,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"tisa","","/audio/525.wav",WAV
526,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"tunda","","/audio/526.wav",WAV
527,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ule","","/audio/527.wav",WAV
528,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ulimi","","/audio/528.wav",WAV
529,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"una","","/audio/529.wav",WAV
530,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"unimi","","/audio/530.wav",WAV
531,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"uwani","","/audio/531.wav",WAV
532,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"vipi","","/audio/532.wav",WAV
533,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"wake","","/audio/533.wav",WAV
534,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"wali","","/audio/534.wav",WAV
535,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"wana","","/audio/535.wav",WAV
536,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"wao","","/audio/536.wav",WAV
537,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"watatu","","/audio/537.wav",WAV
538,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"watoto","","/audio/538.wav",WAV
539,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"watu","","/audio/539.wav",WAV
540,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"wewe","","/audio/540.wav",WAV
541,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"wingu","","/audio/541.wav",WAV
542,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"woa","","/audio/542.wav",WAV
543,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"wote","","/audio/543.wav",WAV
544,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ya","","/audio/544.wav",WAV
545,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"yai","","/audio/545.wav",WAV
546,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"yake","","/audio/546.wav",WAV
547,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"yaye","","/audio/547.wav",WAV
548,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"za","","/audio/548.wav",WAV
549,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"zake","","/audio/549.wav",WAV
561,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"jua","","/audio/561.wav",WAV
562,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"bluu","","/audio/562.wav",WAV
563,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"fisi","","/audio/563.wav",WAV
564,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"jogoo","","/audio/564.wav",WAV
565,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kucheza","","/audio/565.wav",WAV
566,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kuruka","","/audio/566.wav",WAV
567,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"macho","","/audio/567.wav",WAV
568,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mfalme","","/audio/568.wav",WAV
569,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mgonjwa","","/audio/569.wav",WAV
