id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
348,iyong,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":839},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",17,PRONOUN,,,
349,salamin,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958}]",6,NOUN,PERFECT,,
350,bahay,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":277},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":839}]",18,NOUN,,,
351,hagdan,"[{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":277},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":894},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958}]",2,NOUN,,,
352,nakaupo,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041}]",2,ADJECTIVE,PERFECT,,
353,makain,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958}]",1,VERB,PERFECT,,
354,magaling,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",2,ADJECTIVE,PHONEMIC,,
355,tatagal,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711}]",1,VERB,PERFECT,,
356,anong,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",5,,,95,ano
357,bata,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743}]",22,NOUN,,,
358,tanong,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",23,NOUN,PHONEMIC,,
359,batang,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",11,NOUN,,357,bata
360,binti,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993}]",9,NOUN,,,
361,sadyang,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":839},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",12,,PHONEMIC,,
362,napakalamig,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306}]",7,ADJECTIVE,PERFECT,,
363,bola,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɔː""],""id"":31,""letters"":[""o""],""usageCount"":138},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743}]",21,NOUN,,,
364,pares,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":387},{""sounds"":[""ə""],""id"":22,""letters"":[""e""],""usageCount"":60},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556}]",7,NOUN,PERFECT,,
365,binigyan,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":839},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958}]",8,VERB,,,
366,kinuha,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":277},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743}]",9,VERB,PERFECT,,
367,kulay,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""uː""],""id"":33,""letters"":[""u""],""usageCount"":157},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":839}]",10,NOUN,,,
368,kang,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",8,,,,
369,inyo,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":839},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041}]",1,PRONOUN,,,
370,inyong,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":839},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",4,PRONOUN,,369,inyo
371,mabuti,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258}]",3,ADJECTIVE,PERFECT,,
372,manok,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935}]",4,NOUN,PERFECT,,
373,sombrero,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":387},{""sounds"":[""ɛ""],""id"":21,""letters"":[""e""],""usageCount"":118},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":387},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041}]",5,NOUN,PERFECT,,
374,pagkatapos,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556}]",16,,PERFECT,,
375,papunta,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743}]",12,,PERFECT,,
376,sapatos,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556}]",6,NOUN,PERFECT,,
377,lumipad,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336}]",16,VERB,PERFECT,,
378,din,"[{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958}]",26,,,,
379,lumabas,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556}]",7,VERB,PERFECT,,
380,lalaki,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258}]",5,NOUN,PERFECT,,
381,sumisid,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336}]",5,VERB,PERFECT,,
382,silang,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",15,NOUN,PHONEMIC,,
383,ilalim,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588}]",11,ADJECTIVE,,,
384,maglakad,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336}]",1,VERB,PERFECT,,
385,naku,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525}]",16,,PERFECT,,
386,dito,"[{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041}]",14,,,,
387,bang,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",16,,,,
388,maglaro,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":387},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041}]",16,VERB,PERFECT,,
389,naglakad,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336}]",5,VERB,PERFECT,384,maglakad
390,kahit,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":277},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067}]",14,,,,
391,napakabagal,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711}]",5,ADJECTIVE,PERFECT,341,mabagal
392,sobrang,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":543},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":387},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",12,,PHONEMIC,,
393,naman,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":894},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958}]",23,,,,
394,tuna,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743}]",20,NOUN,PERFECT,,
395,lumot,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":525},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067}]",16,NOUN,PERFECT,,
396,dagat,"[{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":894},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067}]",15,NOUN,,,
397,sagot,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067}]",16,NOUN,PERFECT,,
398,liwanag,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":218},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":306}]",11,NOUN,PERFECT,,
399,wakas,"[{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":218},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":1556}]",13,NOUN,PERFECT,,
400,nito,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":1958},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1258},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""ɔː""],""id"":31,""letters"":[""o""],""usageCount"":138}]",25,,,,
401,kapatid,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":579},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1067},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":336}]",8,NOUN,,,
402,malaking,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":588},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":711},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":5743},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":935},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":993},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":1782}]",8,ADJECTIVE,PHONEMIC,32,malaki
403,o,"[{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1041}]",14,,PERFECT,,
