id,content_type,content_license,attribution_url,word_id,title,transcription,download_url,audio_format
551,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_eleven","","/audio/551.wav",WAV
552,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_twelve","","/audio/552.wav",WAV
553,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_thirteen","","/audio/553.wav",WAV
554,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_fourteen","","/audio/554.wav",WAV
555,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_fifteen","","/audio/555.wav",WAV
556,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_sixteen","","/audio/556.wav",WAV
557,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_seventeen","","/audio/557.wav",WAV
558,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_eighteen","","/audio/558.wav",WAV
559,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_nineteen","","/audio/559.wav",WAV
560,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_twenty","","/audio/560.wav",WAV
583,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"goat","","/audio/583.wav",WAV
627,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"him","","/audio/627.wav",WAV
628,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"in","","/audio/628.wav",WAV
629,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"it","","/audio/629.wav",WAV
584,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",98,"dog","dog","/audio/584.wav",WAV
630,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"not","","/audio/630.wav",WAV
585,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"play","","/audio/585.wav",WAV
621,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"oil","","/audio/621.wav",WAV
586,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",391,"day","day","/audio/586.wav",WAV
631,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"on","","/audio/631.wav",WAV
587,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"house","","/audio/587.wav",WAV
625,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",26,"can","can","/audio/625.wav",WAV
626,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"for","","/audio/626.wav",WAV
588,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"pig","","/audio/588.wav",WAV
622,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"owl","","/audio/622.wav",WAV
589,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"look","","/audio/589.wav",WAV
623,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",22,"and","and","/audio/623.wav",WAV
624,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",111,"at","at","/audio/624.wav",WAV
590,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"see","","/audio/590.wav",WAV
618,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",58,"ant","ant","/audio/618.wav",WAV
619,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",57,"apple","apple","/audio/619.wav",WAV
620,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"ear","","/audio/620.wav",WAV
591,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",390,"dad","dad","/audio/591.wav",WAV
