id,text,allophone_ids,allophone_values_ipa,letter_to_allophone_mappings,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
317,paglaki,"[9,1,22,13,1,18,15,4]","[""p"",""ɑ"",""g"",""l"",""ɑ"",""ˈ"",""k"",""iː""]","[{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""g"",""id"":20,""letters"":""g"",""usageCount"":240},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""k"",""id"":17,""letters"":""k"",""usageCount"":453},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722}]",1,NOUN,PERFECT,,
322,pilit,"[9,14,18,13,4,7]","[""p"",""ɪ"",""ˈ"",""l"",""iː"",""t""]","[{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707}]",1,ADJECTIVE,PERFECT,,
286,pong,"[9,6,3]","[""p"",""ɔ"",""ŋ""]","[{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""ɔ"",""id"":9,""letters"":""o"",""usageCount"":601},{""allophones"":""ŋ"",""id"":23,""letters"":""ng"",""usageCount"":970}]",1,,,,
413,sabihin,"[2,1,20,4,19,14,5]","[""s"",""ɑ"",""b"",""iː"",""h"",""ɪ"",""n""]","[{""allophones"":""s"",""id"":6,""letters"":""s"",""usageCount"":1079},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""b"",""id"":4,""letters"":""b"",""usageCount"":282},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722},{""allophones"":""h"",""id"":13,""letters"":""h"",""usageCount"":165},{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""n"",""id"":5,""letters"":""n"",""usageCount"":1116}]",1,VERB,PERFECT,,
326,sapa,"[2,1,8,9,1]","[""s"",""ɑ"",""ː"",""p"",""ɑ""]","[{""allophones"":""s"",""id"":6,""letters"":""s"",""usageCount"":1079},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767}]",1,NOUN,PERFECT,,
333,sinusubukan,"[2,14,18,5,11,8,2,43,20,11,8,15,1,5]","[""s"",""ɪ"",""ˈ"",""n"",""u"",""ː"",""s"",""ʊ"",""b"",""u"",""ː"",""k"",""ɑ"",""n""]","[{""allophones"":""s"",""id"":6,""letters"":""s"",""usageCount"":1079},{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""n"",""id"":5,""letters"":""n"",""usageCount"":1116},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""s"",""id"":6,""letters"":""s"",""usageCount"":1079},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""b"",""id"":4,""letters"":""b"",""usageCount"":282},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""k"",""id"":17,""letters"":""k"",""usageCount"":453},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""n"",""id"":5,""letters"":""n"",""usageCount"":1116}]",1,VERB,PERFECT,332,subukan
84,siyam,"[24,1,16]","[""ʃ"",""ɑ"",""m""]","[{""allophones"":""ʃ"",""id"":24,""letters"":""siy"",""usageCount"":93},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355}]",1,NUMBER,NON_PHONEMIC,,
332,subukan,"[2,11,20,11,8,15,1,5]","[""s"",""u"",""b"",""u"",""ː"",""k"",""ɑ"",""n""]","[{""allophones"":""s"",""id"":6,""letters"":""s"",""usageCount"":1079},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""b"",""id"":4,""letters"":""b"",""usageCount"":282},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""k"",""id"":17,""letters"":""k"",""usageCount"":453},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""n"",""id"":5,""letters"":""n"",""usageCount"":1116}]",1,VERB,PERFECT,,
285,tabi,"[7,1,18,20,4]","[""t"",""ɑ"",""ˈ"",""b"",""iː""]","[{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""b"",""id"":4,""letters"":""b"",""usageCount"":282},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722}]",1,,PERFECT,,
235,tanggal,"[7,1,3,18,22,1,8,13]","[""t"",""ɑ"",""ŋ"",""ˈ"",""g"",""ɑ"",""ː"",""l""]",[],1,ADJECTIVE,PHONEMIC,,
355,tatagal,"[18,7,1,8,7,1,18,22,1,8,13]","[""ˈ"",""t"",""ɑ"",""ː"",""t"",""ɑ"",""ˈ"",""g"",""ɑ"",""ː"",""l""]","[{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""g"",""id"":20,""letters"":""g"",""usageCount"":240},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464}]",1,VERB,PERFECT,,
180,tatlumpu't,"[7,1,7,13,11,16,9,11,7]","[""t"",""ɑ"",""t"",""l"",""u"",""m"",""p"",""u"",""t""]",[],1,,PERFECT,85,tatlumpu
292,titira,"[18,7,4,7,14,18,12,1,8]","[""ˈ"",""t"",""iː"",""t"",""ɪ"",""ˈ"",""r"",""ɑ"",""ː""]","[{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""r"",""id"":12,""letters"":""r"",""usageCount"":211},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767}]",1,VERB,PERFECT,,
56,tito,"[7,4,8,7,6]","[""t"",""iː"",""ː"",""t"",""ɔ""]",[],1,NOUN,PERFECT,,
295,tumatakbo,"[7,11,18,16,1,8,7,1,15,18,20,6,8]","[""t"",""u"",""ˈ"",""m"",""ɑ"",""ː"",""t"",""ɑ"",""k"",""ˈ"",""b"",""ɔ"",""ː""]","[{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""k"",""id"":17,""letters"":""k"",""usageCount"":453},{""allophones"":""b"",""id"":4,""letters"":""b"",""usageCount"":282},{""allophones"":""ɔ"",""id"":9,""letters"":""o"",""usageCount"":601}]",1,VERB,PERFECT,294,tumakbo
57,tutulong,"[7,11,7,11,13,6,3]","[""t"",""u"",""t"",""u"",""l"",""ɔ"",""ŋ""]",[],1,VERB,PHONEMIC,,
284,upuan,"[11,9,11,8,1,5]","[""u"",""p"",""u"",""ː"",""ɑ"",""n""]","[{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""n"",""id"":5,""letters"":""n"",""usageCount"":1116}]",1,NOUN,PERFECT,,
425,amin,"[1,8,16,14,5]","[""ɑ"",""ː"",""m"",""ɪ"",""n""]","[{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""n"",""id"":5,""letters"":""n"",""usageCount"":1116}]",0,PRONOUN,PERFECT,,
238,animnapu,"[18,1,8,5,14,16,27,5,1,9,11,8]","[""ˈ"",""ɑ"",""ː"",""n"",""ɪ"",""m"",""."",""n"",""ɑ"",""p"",""u"",""ː""]",[],0,,PERFECT,,
239,animnapu't,"[18,1,5,14,16,27,5,1,18,9,11,7]","[""ˈ"",""ɑ"",""n"",""ɪ"",""m"",""."",""n"",""ɑ"",""ˈ"",""p"",""u"",""t""]",[],0,,PERFECT,,
195,apatnapu,"[1,8,9,1,7,27,5,1,9,11,8]","[""ɑ"",""ː"",""p"",""ɑ"",""t"",""."",""n"",""ɑ"",""p"",""u"",""ː""]",[],0,,PERFECT,,
196,apatnapu't,"[1,8,9,1,7,27,5,1,18,9,11,7]","[""ɑ"",""ː"",""p"",""ɑ"",""t"",""."",""n"",""ɑ"",""ˈ"",""p"",""u"",""t""]",[],0,,PERFECT,,
129,bibitawan,"[20,14,20,14,18,7,1,8,23,1,5]","[""b"",""ɪ"",""b"",""ɪ"",""ˈ"",""t"",""ɑ"",""ː"",""w"",""ɑ"",""n""]",[],0,VERB,PERFECT,126,bitawan
220,bigas,"[20,14,22,1,8,2]","[""b"",""ɪ"",""g"",""ɑ"",""ː"",""s""]",[],0,NOUN,PERFECT,,
182,bilangin,"[20,14,13,1,8,3,14,5]","[""b"",""ɪ"",""l"",""ɑ"",""ː"",""ŋ"",""ɪ"",""n""]",[],0,VERB,PHONEMIC,,
128,binibitawan,"[20,14,5,14,20,14,18,7,1,8,23,1,5]","[""b"",""ɪ"",""n"",""ɪ"",""b"",""ɪ"",""ˈ"",""t"",""ɑ"",""ː"",""w"",""ɑ"",""n""]",[],0,VERB,PERFECT,126,bitawan
127,binitawan,"[20,14,5,14,18,7,1,8,23,1,5]","[""b"",""ɪ"",""n"",""ɪ"",""ˈ"",""t"",""ɑ"",""ː"",""w"",""ɑ"",""n""]",[],0,VERB,PERFECT,126,bitawan
58,bubuyog,"[20,11,20,11,10,6,22]","[""b"",""u"",""b"",""u"",""j"",""ɔ"",""g""]",[],0,NOUN,PERFECT,,
59,dalawampu,"[17,1,13,1,23,1,16,9,11]","[""d"",""ɑ"",""l"",""ɑ"",""w"",""ɑ"",""m"",""p"",""u""]",[],0,NUMBER,PERFECT,,
60,dalawampu't,"[17,1,13,1,23,1,16,9,11,7]","[""d"",""ɑ"",""l"",""ɑ"",""w"",""ɑ"",""m"",""p"",""u"",""t""]",[],0,,HIGHLY_PHONEMIC,,
153,dulas,"[17,11,13,1,8,2]","[""d"",""u"",""l"",""ɑ"",""ː"",""s""]",[],0,NOUN,PERFECT,,
154,dumulas,"[17,11,16,11,13,1,8,2]","[""d"",""u"",""m"",""u"",""l"",""ɑ"",""ː"",""s""]",[],0,VERB,PERFECT,,
117,habulin,"[19,1,20,11,8,13,14,5]","[""h"",""ɑ"",""b"",""u"",""ː"",""l"",""ɪ"",""n""]",[],0,VERB,PERFECT,,
162,hilahin,"[19,14,13,1,8,19,14,5]","[""h"",""ɪ"",""l"",""ɑ"",""ː"",""h"",""ɪ"",""n""]",[],0,VERB,PERFECT,,
282,ibalik,"[14,20,1,18,13,4,15]","[""ɪ"",""b"",""ɑ"",""ˈ"",""l"",""iː"",""k""]","[{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""b"",""id"":4,""letters"":""b"",""usageCount"":282},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722},{""allophones"":""k"",""id"":17,""letters"":""k"",""usageCount"":453}]",0,VERB,PERFECT,,
62,itim,"[14,7,4,16]","[""ɪ"",""t"",""iː"",""m""]",[],0,ADJECTIVE,PERFECT,,
175,itulak,"[14,18,7,11,8,13,1,15]","[""ɪ"",""ˈ"",""t"",""u"",""ː"",""l"",""ɑ"",""k""]",[],0,VERB,PERFECT,,
221,kanin,"[15,1,8,5,14,5]","[""k"",""ɑ"",""ː"",""n"",""ɪ"",""n""]",[],0,NOUN,PERFECT,,
63,kumot,"[15,11,16,6,7]","[""k"",""u"",""m"",""ɔ"",""t""]",[],0,NOUN,PERFECT,,
64,labimpito,"[13,1,20,14,16,27,9,14,7,6]","[""l"",""ɑ"",""b"",""ɪ"",""m"",""."",""p"",""ɪ"",""t"",""ɔ""]",[],0,NUMBER,HIGHLY_PHONEMIC,,
65,labindalawa,"[13,1,20,14,5,27,17,1,13,1,23]","[""l"",""ɑ"",""b"",""ɪ"",""n"",""."",""d"",""ɑ"",""l"",""ɑ"",""w""]",[],0,NUMBER,HIGHLY_PHONEMIC,,
66,labing-anim,"[13,1,20,14,3,27,1,5,14,16]","[""l"",""ɑ"",""b"",""ɪ"",""ŋ"",""."",""ɑ"",""n"",""ɪ"",""m""]",[],0,NUMBER,PHONEMIC,,
67,labing-apat,"[13,1,20,14,3,27,1,9,1,7]","[""l"",""ɑ"",""b"",""ɪ"",""ŋ"",""."",""ɑ"",""p"",""ɑ"",""t""]",[],0,NUMBER,PHONEMIC,,
68,labing-isa,"[13,1,20,14,3,27,14,2,1]","[""l"",""ɑ"",""b"",""ɪ"",""ŋ"",""."",""ɪ"",""s"",""ɑ""]",[],0,NUMBER,PHONEMIC,,
69,labingwalo,"[13,1,20,14,3,27,23,1,13,6]","[""l"",""ɑ"",""b"",""ɪ"",""ŋ"",""."",""w"",""ɑ"",""l"",""ɔ""]",[],0,NUMBER,PHONEMIC,,
70,labinlima,"[13,1,20,14,5,27,13,14,16,1]","[""l"",""ɑ"",""b"",""ɪ"",""n"",""."",""l"",""ɪ"",""m"",""ɑ""]",[],0,NUMBER,HIGHLY_PHONEMIC,,
71,labinsiyam,"[13,1,20,14,5,27,24,1,16]","[""l"",""ɑ"",""b"",""ɪ"",""n"",""."",""ʃ"",""ɑ"",""m""]",[],0,NUMBER,PHONEMIC,,
72,labintatlo,"[13,1,20,14,5,27,7,1,7,13,6]","[""l"",""ɑ"",""b"",""ɪ"",""n"",""."",""t"",""ɑ"",""t"",""l"",""ɔ""]",[],0,NUMBER,HIGHLY_PHONEMIC,,
213,limampu,"[13,14,16,1,16,9,11,8]","[""l"",""ɪ"",""m"",""ɑ"",""m"",""p"",""u"",""ː""]",[],0,,PERFECT,,
214,limampu't,"[14,16,1,16,18,9,11,7]","[""ɪ"",""m"",""ɑ"",""m"",""ˈ"",""p"",""u"",""t""]",[],0,,PERFECT,,
305,maghatid,"[16,1,22,19,1,18,7,4,17]","[""m"",""ɑ"",""g"",""h"",""ɑ"",""ˈ"",""t"",""iː"",""d""]","[{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""g"",""id"":20,""letters"":""g"",""usageCount"":240},{""allophones"":""h"",""id"":13,""letters"":""h"",""usageCount"":165},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722},{""allophones"":""d"",""id"":15,""letters"":""d"",""usageCount"":204}]",0,VERB,PERFECT,,
105,magiging,"[16,1,18,22,4,8,22,14,3]","[""m"",""ɑ"",""ˈ"",""g"",""iː"",""ː"",""g"",""ɪ"",""ŋ""]",[],0,VERB,PHONEMIC,38,maging
384,maglakad,"[16,1,22,13,1,18,15,1,8,17]","[""m"",""ɑ"",""g"",""l"",""ɑ"",""ˈ"",""k"",""ɑ"",""ː"",""d""]","[{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""g"",""id"":20,""letters"":""g"",""usageCount"":240},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""k"",""id"":17,""letters"":""k"",""usageCount"":453},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""d"",""id"":15,""letters"":""d"",""usageCount"":204}]",0,VERB,PERFECT,,
337,magulat,"[16,1,22,11,8,13,1,7]","[""m"",""ɑ"",""g"",""u"",""ː"",""l"",""ɑ"",""t""]","[{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""g"",""id"":20,""letters"":""g"",""usageCount"":240},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707}]",0,VERB,PERFECT,,
74,mahal,"[16,1,19,1,13]","[""m"",""ɑ"",""h"",""ɑ"",""l""]",[],0,,PERFECT,,
130,mahulog,"[16,1,18,19,11,8,13,6,22]","[""m"",""ɑ"",""ˈ"",""h"",""u"",""ː"",""l"",""ɔ"",""g""]",[],0,VERB,PERFECT,,
420,maisip,"[16,1,4,2,14,9]","[""m"",""ɑ"",""iː"",""s"",""ɪ"",""p""]","[{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722},{""allophones"":""s"",""id"":6,""letters"":""s"",""usageCount"":1079},{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381}]",0,VERB,PERFECT,,
173,makakain,"[16,1,15,1,15,1,8,14,5]","[""m"",""ɑ"",""k"",""ɑ"",""k"",""ɑ"",""ː"",""ɪ"",""n""]",[],0,VERB,PERFECT,,
115,makakita,"[16,1,15,1,18,15,4,8,7,1]","[""m"",""ɑ"",""k"",""ɑ"",""ˈ"",""k"",""iː"",""ː"",""t"",""ɑ""]",[],0,VERB,PERFECT,,
155,makalakad,"[16,1,15,1,13,1,8,15,1,17]","[""m"",""ɑ"",""k"",""ɑ"",""l"",""ɑ"",""ː"",""k"",""ɑ"",""d""]",[],0,VERB,PERFECT,,
329,mamasyal,"[16,1,16,1,18,24,1,8,13]","[""m"",""ɑ"",""m"",""ɑ"",""ˈ"",""ʃ"",""ɑ"",""ː"",""l""]","[{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""ʃ"",""id"":25,""letters"":""sy"",""usageCount"":1},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464}]",0,VERB,PHONEMIC,,
167,marating,"[16,1,12,1,7,4,8,3]","[""m"",""ɑ"",""r"",""ɑ"",""t"",""iː"",""ː"",""ŋ""]",[],0,VERB,PHONEMIC,,
441,marumi,[],[],"[{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""r"",""id"":12,""letters"":""r"",""usageCount"":211},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""iː"",""id"":8,""letters"":""i"",""usageCount"":722}]",0,ADJECTIVE,PERFECT,,
120,maupo,"[16,1,11,9,6,8]","[""m"",""ɑ"",""u"",""p"",""ɔ"",""ː""]",[],0,VERB,PERFECT,,
190,mawalan,"[16,1,23,1,13,1,8,5]","[""m"",""ɑ"",""w"",""ɑ"",""l"",""ɑ"",""ː"",""n""]",[],0,VERB,PERFECT,,
77,nagugutom,"[5,1,22,11,22,11,7,6,16]","[""n"",""ɑ"",""g"",""u"",""g"",""u"",""t"",""ɔ"",""m""]",[],0,ADJECTIVE,PERFECT,,
222,palay,"[9,1,8,13,25]","[""p"",""ɑ"",""ː"",""l"",""ɑɪ""]",[],0,NOUN,PERFECT,,
79,pinsan,"[9,14,5,2,1,5]","[""p"",""ɪ"",""n"",""s"",""ɑ"",""n""]",[],0,NOUN,PERFECT,,
80,pito,"[9,14,7,6]","[""p"",""ɪ"",""t"",""ɔ""]",[],0,NUMBER,PERFECT,,
256,pitumpu,"[9,14,7,11,16,18,9,11,8]","[""p"",""ɪ"",""t"",""u"",""m"",""ˈ"",""p"",""u"",""ː""]","[{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406}]",0,,PERFECT,,
257,pitumpu't,"[14,7,11,16,18,9,11,7]","[""ɪ"",""t"",""u"",""m"",""ˈ"",""p"",""u"",""t""]","[{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""ɪ"",""id"":14,""letters"":""i"",""usageCount"":675},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707}]",0,,PERFECT,256,pitumpu
411,pula,"[9,11,18,13,1,8]","[""p"",""u"",""ˈ"",""l"",""ɑ"",""ː""]","[{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767}]",0,ADJECTIVE,PERFECT,,
81,sampu,"[2,1,16,9,11]","[""s"",""ɑ"",""m"",""p"",""u""]",[],0,NUMBER,PERFECT,,
308,sasakyan,"[2,1,2,1,15,18,10,1,8,5]","[""s"",""ɑ"",""s"",""ɑ"",""k"",""ˈ"",""j"",""ɑ"",""ː"",""n""]","[{""allophones"":""s"",""id"":6,""letters"":""s"",""usageCount"":1079},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""s"",""id"":6,""letters"":""s"",""usageCount"":1079},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""k"",""id"":17,""letters"":""k"",""usageCount"":453},{""allophones"":""j"",""id"":3,""letters"":""y"",""usageCount"":403},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""n"",""id"":5,""letters"":""n"",""usageCount"":1116}]",0,NOUN,PERFECT,,
108,sayaw,"[2,1,18,10,1,8,23]","[""s"",""ɑ"",""ˈ"",""j"",""ɑ"",""ː"",""w""]",[],0,VERB,PERFECT,,
83,sero,"[2,21,28,6]","[""s"",""ɛ"",""r̩"",""ɔ""]",[],0,NUMBER,PERFECT,,
300,siyamnapu,"[24,1,16,5,1,18,9,11,8]","[""ʃ"",""ɑ"",""m"",""n"",""ɑ"",""ˈ"",""p"",""u"",""ː""]",[],0,NUMBER,,,
301,siyamnapu't,"[24,1,16,5,1,18,9,11,7]","[""ʃ"",""ɑ"",""m"",""n"",""ɑ"",""ˈ"",""p"",""u"",""t""]","[{""allophones"":""ʃ"",""id"":24,""letters"":""siy"",""usageCount"":93},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""n"",""id"":5,""letters"":""n"",""usageCount"":1116},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707}]",0,,PHONEMIC,300,siyamnapu
122,sundan,"[2,11,5,18,17,1,8,5]","[""s"",""u"",""n"",""ˈ"",""d"",""ɑ"",""ː"",""n""]",[],0,VERB,PERFECT,,
157,talon,"[7,1,13,6,8,5]","[""t"",""ɑ"",""l"",""ɔ"",""ː"",""n""]",[],0,NOUN,PERFECT,,
85,tatlumpu,"[7,1,7,13,11,16,9,11]","[""t"",""ɑ"",""t"",""l"",""u"",""m"",""p"",""u""]",[],0,,PERFECT,,
86,walo,"[23,1,13,6]","[""w"",""ɑ"",""l"",""ɔ""]",[],0,NUMBER,PERFECT,,
272,walumpu,"[23,1,13,11,16,9,11,8]","[""w"",""ɑ"",""l"",""u"",""m"",""p"",""u"",""ː""]","[{""allophones"":""w"",""id"":19,""letters"":""w"",""usageCount"":93},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406}]",0,,PERFECT,,
273,walumpu't,"[23,1,13,11,16,18,9,11,7]","[""w"",""ɑ"",""l"",""u"",""m"",""ˈ"",""p"",""u"",""t""]","[{""allophones"":""w"",""id"":19,""letters"":""w"",""usageCount"":93},{""allophones"":""ɑ"",""id"":1,""letters"":""a"",""usageCount"":3767},{""allophones"":""l"",""id"":16,""letters"":""l"",""usageCount"":464},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""m"",""id"":18,""letters"":""m"",""usageCount"":355},{""allophones"":""p"",""id"":10,""letters"":""p"",""usageCount"":381},{""allophones"":""u"",""id"":11,""letters"":""u"",""usageCount"":406},{""allophones"":""t"",""id"":7,""letters"":""t"",""usageCount"":707}]",0,,PERFECT,,
